run_id,task_id,detector,stop_step,stop_utility,oracle_step,oracle_utility,oracle_gap,false_early,false_late,false_late_severity,out_of_sample
qwen2p5_0p5b__arc_test_00274_a74e5699__temp0.10__seed7,arc_test_00274_a74e5699,entropy_plateau,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00274_a74e5699__temp0.10__seed7,arc_test_00274_a74e5699,hazard_drift,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00274_a74e5699__temp0.10__seed7,arc_test_00274_a74e5699,empirical_bernstein,7,-0.3,2,-0.05,0.25,0,1,5,1
qwen2p5_0p5b__arc_test_00274_a74e5699__temp0.10__seed7,arc_test_00274_a74e5699,e_process,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00274_a74e5699__temp0.10__seed7,arc_test_00274_a74e5699,never_stop,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00275_596151c2__temp1.00__seed7,arc_test_00275_596151c2,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00275_596151c2__temp1.00__seed7,arc_test_00275_596151c2,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
qwen2p5_0p5b__arc_test_00275_596151c2__temp1.00__seed7,arc_test_00275_596151c2,verifier_first_correct,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00275_596151c2__temp1.00__seed7,arc_test_00275_596151c2,answer_stability,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00275_596151c2__temp1.00__seed7,arc_test_00275_596151c2,entropy_plateau,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00275_596151c2__temp1.00__seed7,arc_test_00275_596151c2,hazard_drift,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00275_596151c2__temp1.00__seed7,arc_test_00275_596151c2,empirical_bernstein,7,-0.3,2,-0.05,0.25,0,1,5,1
qwen2p5_0p5b__arc_test_00275_596151c2__temp1.00__seed7,arc_test_00275_596151c2,e_process,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00275_596151c2__temp1.00__seed7,arc_test_00275_596151c2,never_stop,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00277_9faf8219__temp0.60__seed7,arc_test_00277_9faf8219,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00277_9faf8219__temp0.60__seed7,arc_test_00277_9faf8219,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
qwen2p5_0p5b__arc_test_00277_9faf8219__temp0.60__seed7,arc_test_00277_9faf8219,verifier_first_correct,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00277_9faf8219__temp0.60__seed7,arc_test_00277_9faf8219,answer_stability,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00277_9faf8219__temp0.60__seed7,arc_test_00277_9faf8219,entropy_plateau,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00277_9faf8219__temp0.60__seed7,arc_test_00277_9faf8219,hazard_drift,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00277_9faf8219__temp0.60__seed7,arc_test_00277_9faf8219,empirical_bernstein,7,-0.3,2,-0.05,0.25,0,1,5,1
qwen2p5_0p5b__arc_test_00277_9faf8219__temp0.60__seed7,arc_test_00277_9faf8219,e_process,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00277_9faf8219__temp0.60__seed7,arc_test_00277_9faf8219,never_stop,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00279_890033b7__temp0.10__seed7,arc_test_00279_890033b7,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00279_890033b7__temp0.10__seed7,arc_test_00279_890033b7,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
qwen2p5_0p5b__arc_test_00279_890033b7__temp0.10__seed7,arc_test_00279_890033b7,verifier_first_correct,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00279_890033b7__temp0.10__seed7,arc_test_00279_890033b7,answer_stability,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00279_890033b7__temp0.10__seed7,arc_test_00279_890033b7,entropy_plateau,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00279_890033b7__temp0.10__seed7,arc_test_00279_890033b7,hazard_drift,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00279_890033b7__temp0.10__seed7,arc_test_00279_890033b7,empirical_bernstein,7,-0.3,2,-0.05,0.25,0,1,5,1
qwen2p5_0p5b__arc_test_00279_890033b7__temp0.10__seed7,arc_test_00279_890033b7,e_process,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00279_890033b7__temp0.10__seed7,arc_test_00279_890033b7,never_stop,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00280_6086acb4__temp1.00__seed7,arc_test_00280_6086acb4,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00280_6086acb4__temp1.00__seed7,arc_test_00280_6086acb4,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
qwen2p5_0p5b__arc_test_00280_6086acb4__temp1.00__seed7,arc_test_00280_6086acb4,verifier_first_correct,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00280_6086acb4__temp1.00__seed7,arc_test_00280_6086acb4,answer_stability,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00280_6086acb4__temp1.00__seed7,arc_test_00280_6086acb4,entropy_plateau,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00280_6086acb4__temp1.00__seed7,arc_test_00280_6086acb4,hazard_drift,3,-0.1,2,-0.05,0.05,0,1,1,1
qwen2p5_0p5b__arc_test_00280_6086acb4__temp1.00__seed7,arc_test_00280_6086acb4,empirical_bernstein,7,-0.3,2,-0.05,0.25,0,1,5,1
qwen2p5_0p5b__arc_test_00280_6086acb4__temp1.00__seed7,arc_test_00280_6086acb4,e_process,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00280_6086acb4__temp1.00__seed7,arc_test_00280_6086acb4,never_stop,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00282_18a50a3d__temp0.60__seed7,arc_test_00282_18a50a3d,oracle,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00282_18a50a3d__temp0.60__seed7,arc_test_00282_18a50a3d,first_answer,1,1.0,2,0.95,-0.050000000000000044,1,0,0,1
qwen2p5_0p5b__arc_test_00282_18a50a3d__temp0.60__seed7,arc_test_00282_18a50a3d,verifier_first_correct,1,1.0,2,0.95,-0.050000000000000044,1,0,0,1
qwen2p5_0p5b__arc_test_00282_18a50a3d__temp0.60__seed7,arc_test_00282_18a50a3d,answer_stability,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00282_18a50a3d__temp0.60__seed7,arc_test_00282_18a50a3d,entropy_plateau,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00282_18a50a3d__temp0.60__seed7,arc_test_00282_18a50a3d,hazard_drift,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00282_18a50a3d__temp0.60__seed7,arc_test_00282_18a50a3d,empirical_bernstein,7,-0.3,2,0.95,1.25,0,1,5,1
qwen2p5_0p5b__arc_test_00282_18a50a3d__temp0.60__seed7,arc_test_00282_18a50a3d,e_process,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00282_18a50a3d__temp0.60__seed7,arc_test_00282_18a50a3d,never_stop,8,-0.35,2,0.95,1.2999999999999998,0,1,6,1
qwen2p5_0p5b__arc_test_00284_10cb5673__temp0.10__seed7,arc_test_00284_10cb5673,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00284_10cb5673__temp0.10__seed7,arc_test_00284_10cb5673,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
qwen2p5_0p5b__arc_test_00284_10cb5673__temp0.10__seed7,arc_test_00284_10cb5673,verifier_first_correct,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00284_10cb5673__temp0.10__seed7,arc_test_00284_10cb5673,answer_stability,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00284_10cb5673__temp0.10__seed7,arc_test_00284_10cb5673,entropy_plateau,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00284_10cb5673__temp0.10__seed7,arc_test_00284_10cb5673,hazard_drift,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00284_10cb5673__temp0.10__seed7,arc_test_00284_10cb5673,empirical_bernstein,7,-0.3,2,-0.05,0.25,0,1,5,1
qwen2p5_0p5b__arc_test_00284_10cb5673__temp0.10__seed7,arc_test_00284_10cb5673,e_process,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00284_10cb5673__temp0.10__seed7,arc_test_00284_10cb5673,never_stop,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00285_d40e9f15__temp1.00__seed7,arc_test_00285_d40e9f15,oracle,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00285_d40e9f15__temp1.00__seed7,arc_test_00285_d40e9f15,first_answer,1,1.0,2,0.95,-0.050000000000000044,1,0,0,1
qwen2p5_0p5b__arc_test_00285_d40e9f15__temp1.00__seed7,arc_test_00285_d40e9f15,verifier_first_correct,1,1.0,2,0.95,-0.050000000000000044,1,0,0,1
qwen2p5_0p5b__arc_test_00285_d40e9f15__temp1.00__seed7,arc_test_00285_d40e9f15,answer_stability,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00285_d40e9f15__temp1.00__seed7,arc_test_00285_d40e9f15,entropy_plateau,4,0.85,2,0.95,0.09999999999999998,0,1,2,1
qwen2p5_0p5b__arc_test_00285_d40e9f15__temp1.00__seed7,arc_test_00285_d40e9f15,hazard_drift,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00285_d40e9f15__temp1.00__seed7,arc_test_00285_d40e9f15,empirical_bernstein,7,0.7,2,0.95,0.25,0,1,5,1
qwen2p5_0p5b__arc_test_00285_d40e9f15__temp1.00__seed7,arc_test_00285_d40e9f15,e_process,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00285_d40e9f15__temp1.00__seed7,arc_test_00285_d40e9f15,never_stop,8,0.6499999999999999,2,0.95,0.30000000000000004,0,1,6,1
qwen2p5_0p5b__arc_test_00287_19839f07__temp0.60__seed7,arc_test_00287_19839f07,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00287_19839f07__temp0.60__seed7,arc_test_00287_19839f07,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
qwen2p5_0p5b__arc_test_00287_19839f07__temp0.60__seed7,arc_test_00287_19839f07,verifier_first_correct,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00287_19839f07__temp0.60__seed7,arc_test_00287_19839f07,answer_stability,4,-0.15,2,-0.05,0.09999999999999999,0,1,2,1
qwen2p5_0p5b__arc_test_00287_19839f07__temp0.60__seed7,arc_test_00287_19839f07,entropy_plateau,4,-0.15,2,-0.05,0.09999999999999999,0,1,2,1
qwen2p5_0p5b__arc_test_00287_19839f07__temp0.60__seed7,arc_test_00287_19839f07,hazard_drift,4,-0.15,2,-0.05,0.09999999999999999,0,1,2,1
qwen2p5_0p5b__arc_test_00287_19839f07__temp0.60__seed7,arc_test_00287_19839f07,empirical_bernstein,7,-0.3,2,-0.05,0.25,0,1,5,1
qwen2p5_0p5b__arc_test_00287_19839f07__temp0.60__seed7,arc_test_00287_19839f07,e_process,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00287_19839f07__temp0.60__seed7,arc_test_00287_19839f07,never_stop,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00289_a783fa79__temp0.10__seed7,arc_test_00289_a783fa79,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00289_a783fa79__temp0.10__seed7,arc_test_00289_a783fa79,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
qwen2p5_0p5b__arc_test_00289_a783fa79__temp0.10__seed7,arc_test_00289_a783fa79,verifier_first_correct,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00289_a783fa79__temp0.10__seed7,arc_test_00289_a783fa79,answer_stability,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00289_a783fa79__temp0.10__seed7,arc_test_00289_a783fa79,entropy_plateau,3,-0.1,2,-0.05,0.05,0,1,1,1
qwen2p5_0p5b__arc_test_00289_a783fa79__temp0.10__seed7,arc_test_00289_a783fa79,hazard_drift,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00289_a783fa79__temp0.10__seed7,arc_test_00289_a783fa79,empirical_bernstein,7,-0.3,2,-0.05,0.25,0,1,5,1
qwen2p5_0p5b__arc_test_00289_a783fa79__temp0.10__seed7,arc_test_00289_a783fa79,e_process,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00289_a783fa79__temp0.10__seed7,arc_test_00289_a783fa79,never_stop,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00290_cda60f09__temp1.00__seed7,arc_test_00290_cda60f09,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00290_cda60f09__temp1.00__seed7,arc_test_00290_cda60f09,first_answer,1,1.0,2,-0.05,-1.05,1,0,0,1
qwen2p5_0p5b__arc_test_00290_cda60f09__temp1.00__seed7,arc_test_00290_cda60f09,verifier_first_correct,1,1.0,2,-0.05,-1.05,1,0,0,1
qwen2p5_0p5b__arc_test_00290_cda60f09__temp1.00__seed7,arc_test_00290_cda60f09,answer_stability,7,-0.3,2,-0.05,0.25,0,1,5,1
qwen2p5_0p5b__arc_test_00290_cda60f09__temp1.00__seed7,arc_test_00290_cda60f09,entropy_plateau,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00290_cda60f09__temp1.00__seed7,arc_test_00290_cda60f09,hazard_drift,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00290_cda60f09__temp1.00__seed7,arc_test_00290_cda60f09,empirical_bernstein,7,-0.3,2,-0.05,0.25,0,1,5,1
qwen2p5_0p5b__arc_test_00290_cda60f09__temp1.00__seed7,arc_test_00290_cda60f09,e_process,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00290_cda60f09__temp1.00__seed7,arc_test_00290_cda60f09,never_stop,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00292_73ead151__temp0.60__seed7,arc_test_00292_73ead151,oracle,6,0.75,6,0.75,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00292_73ead151__temp0.60__seed7,arc_test_00292_73ead151,first_answer,1,0.0,6,0.75,0.75,1,0,0,1
qwen2p5_0p5b__arc_test_00292_73ead151__temp0.60__seed7,arc_test_00292_73ead151,verifier_first_correct,6,0.75,6,0.75,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00292_73ead151__temp0.60__seed7,arc_test_00292_73ead151,answer_stability,3,-0.1,6,0.75,0.85,1,0,0,1
qwen2p5_0p5b__arc_test_00292_73ead151__temp0.60__seed7,arc_test_00292_73ead151,entropy_plateau,3,-0.1,6,0.75,0.85,1,0,0,1
qwen2p5_0p5b__arc_test_00292_73ead151__temp0.60__seed7,arc_test_00292_73ead151,hazard_drift,2,-0.05,6,0.75,0.8,1,0,0,1
qwen2p5_0p5b__arc_test_00292_73ead151__temp0.60__seed7,arc_test_00292_73ead151,empirical_bernstein,7,-0.3,6,0.75,1.05,0,1,1,1
qwen2p5_0p5b__arc_test_00292_73ead151__temp0.60__seed7,arc_test_00292_73ead151,e_process,2,-0.05,6,0.75,0.8,1,0,0,1
qwen2p5_0p5b__arc_test_00292_73ead151__temp0.60__seed7,arc_test_00292_73ead151,never_stop,8,-0.35,6,0.75,1.1,0,1,2,1
qwen2p5_0p5b__arc_test_00294_062a3bf2__temp0.10__seed7,arc_test_00294_062a3bf2,oracle,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00294_062a3bf2__temp0.10__seed7,arc_test_00294_062a3bf2,first_answer,1,1.0,2,0.95,-0.050000000000000044,1,0,0,1
qwen2p5_0p5b__arc_test_00294_062a3bf2__temp0.10__seed7,arc_test_00294_062a3bf2,verifier_first_correct,1,1.0,2,0.95,-0.050000000000000044,1,0,0,1
qwen2p5_0p5b__arc_test_00294_062a3bf2__temp0.10__seed7,arc_test_00294_062a3bf2,answer_stability,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00294_062a3bf2__temp0.10__seed7,arc_test_00294_062a3bf2,entropy_plateau,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00294_062a3bf2__temp0.10__seed7,arc_test_00294_062a3bf2,hazard_drift,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00294_062a3bf2__temp0.10__seed7,arc_test_00294_062a3bf2,empirical_bernstein,7,0.7,2,0.95,0.25,0,1,5,1
qwen2p5_0p5b__arc_test_00294_062a3bf2__temp0.10__seed7,arc_test_00294_062a3bf2,e_process,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00294_062a3bf2__temp0.10__seed7,arc_test_00294_062a3bf2,never_stop,8,0.6499999999999999,2,0.95,0.30000000000000004,0,1,6,1
qwen2p5_0p5b__arc_test_00295_f0549092__temp1.00__seed7,arc_test_00295_f0549092,oracle,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00295_f0549092__temp1.00__seed7,arc_test_00295_f0549092,first_answer,1,1.0,2,0.95,-0.050000000000000044,1,0,0,1
qwen2p5_0p5b__arc_test_00295_f0549092__temp1.00__seed7,arc_test_00295_f0549092,verifier_first_correct,1,1.0,2,0.95,-0.050000000000000044,1,0,0,1
qwen2p5_0p5b__arc_test_00295_f0549092__temp1.00__seed7,arc_test_00295_f0549092,answer_stability,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00295_f0549092__temp1.00__seed7,arc_test_00295_f0549092,entropy_plateau,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00295_f0549092__temp1.00__seed7,arc_test_00295_f0549092,hazard_drift,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00295_f0549092__temp1.00__seed7,arc_test_00295_f0549092,empirical_bernstein,7,0.7,2,0.95,0.25,0,1,5,1
qwen2p5_0p5b__arc_test_00295_f0549092__temp1.00__seed7,arc_test_00295_f0549092,e_process,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00295_f0549092__temp1.00__seed7,arc_test_00295_f0549092,never_stop,8,-0.35,2,0.95,1.2999999999999998,0,1,6,1
qwen2p5_0p5b__arc_test_00297_8696a932__temp0.60__seed7,arc_test_00297_8696a932,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00297_8696a932__temp0.60__seed7,arc_test_00297_8696a932,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
qwen2p5_0p5b__arc_test_00297_8696a932__temp0.60__seed7,arc_test_00297_8696a932,verifier_first_correct,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00297_8696a932__temp0.60__seed7,arc_test_00297_8696a932,answer_stability,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00297_8696a932__temp0.60__seed7,arc_test_00297_8696a932,entropy_plateau,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00297_8696a932__temp0.60__seed7,arc_test_00297_8696a932,hazard_drift,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00297_8696a932__temp0.60__seed7,arc_test_00297_8696a932,empirical_bernstein,7,-0.3,2,-0.05,0.25,0,1,5,1
qwen2p5_0p5b__arc_test_00297_8696a932__temp0.60__seed7,arc_test_00297_8696a932,e_process,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00297_8696a932__temp0.60__seed7,arc_test_00297_8696a932,never_stop,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00299_511f7585__temp0.10__seed7,arc_test_00299_511f7585,oracle,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00299_511f7585__temp0.10__seed7,arc_test_00299_511f7585,first_answer,1,1.0,2,0.95,-0.050000000000000044,1,0,0,1
qwen2p5_0p5b__arc_test_00299_511f7585__temp0.10__seed7,arc_test_00299_511f7585,verifier_first_correct,1,1.0,2,0.95,-0.050000000000000044,1,0,0,1
qwen2p5_0p5b__arc_test_00299_511f7585__temp0.10__seed7,arc_test_00299_511f7585,answer_stability,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00299_511f7585__temp0.10__seed7,arc_test_00299_511f7585,entropy_plateau,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00299_511f7585__temp0.10__seed7,arc_test_00299_511f7585,hazard_drift,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00299_511f7585__temp0.10__seed7,arc_test_00299_511f7585,empirical_bernstein,7,0.7,2,0.95,0.25,0,1,5,1
qwen2p5_0p5b__arc_test_00299_511f7585__temp0.10__seed7,arc_test_00299_511f7585,e_process,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00299_511f7585__temp0.10__seed7,arc_test_00299_511f7585,never_stop,8,0.6499999999999999,2,0.95,0.30000000000000004,0,1,6,1
qwen2p5_0p5b__arc_test_00300_2adf3ed7__temp1.00__seed7,arc_test_00300_2adf3ed7,oracle,5,0.8,5,0.8,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00300_2adf3ed7__temp1.00__seed7,arc_test_00300_2adf3ed7,first_answer,1,0.0,5,0.8,0.8,1,0,0,1
qwen2p5_0p5b__arc_test_00300_2adf3ed7__temp1.00__seed7,arc_test_00300_2adf3ed7,verifier_first_correct,5,0.8,5,0.8,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00300_2adf3ed7__temp1.00__seed7,arc_test_00300_2adf3ed7,answer_stability,4,-0.15,5,0.8,0.9500000000000001,1,0,0,1
qwen2p5_0p5b__arc_test_00300_2adf3ed7__temp1.00__seed7,arc_test_00300_2adf3ed7,entropy_plateau,4,-0.15,5,0.8,0.9500000000000001,1,0,0,1
qwen2p5_0p5b__arc_test_00300_2adf3ed7__temp1.00__seed7,arc_test_00300_2adf3ed7,hazard_drift,4,-0.15,5,0.8,0.9500000000000001,1,0,0,1
qwen2p5_0p5b__arc_test_00300_2adf3ed7__temp1.00__seed7,arc_test_00300_2adf3ed7,empirical_bernstein,7,-0.3,5,0.8,1.1,0,1,2,1
qwen2p5_0p5b__arc_test_00300_2adf3ed7__temp1.00__seed7,arc_test_00300_2adf3ed7,e_process,2,-0.05,5,0.8,0.8500000000000001,1,0,0,1
qwen2p5_0p5b__arc_test_00300_2adf3ed7__temp1.00__seed7,arc_test_00300_2adf3ed7,never_stop,8,-0.35,5,0.8,1.15,0,1,3,1
qwen2p5_0p5b__arc_test_00302_067ef958__temp0.60__seed7,arc_test_00302_067ef958,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00302_067ef958__temp0.60__seed7,arc_test_00302_067ef958,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
qwen2p5_0p5b__arc_test_00302_067ef958__temp0.60__seed7,arc_test_00302_067ef958,verifier_first_correct,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00302_067ef958__temp0.60__seed7,arc_test_00302_067ef958,answer_stability,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00302_067ef958__temp0.60__seed7,arc_test_00302_067ef958,entropy_plateau,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00302_067ef958__temp0.60__seed7,arc_test_00302_067ef958,hazard_drift,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00302_067ef958__temp0.60__seed7,arc_test_00302_067ef958,empirical_bernstein,7,-0.3,2,-0.05,0.25,0,1,5,1
qwen2p5_0p5b__arc_test_00302_067ef958__temp0.60__seed7,arc_test_00302_067ef958,e_process,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00302_067ef958__temp0.60__seed7,arc_test_00302_067ef958,never_stop,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00304_68a61690__temp0.10__seed7,arc_test_00304_68a61690,oracle,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00304_68a61690__temp0.10__seed7,arc_test_00304_68a61690,first_answer,1,0.0,2,-0.05,-0.05,1,0,0,1
qwen2p5_0p5b__arc_test_00304_68a61690__temp0.10__seed7,arc_test_00304_68a61690,verifier_first_correct,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00304_68a61690__temp0.10__seed7,arc_test_00304_68a61690,answer_stability,3,-0.1,2,-0.05,0.05,0,1,1,1
qwen2p5_0p5b__arc_test_00304_68a61690__temp0.10__seed7,arc_test_00304_68a61690,entropy_plateau,3,-0.1,2,-0.05,0.05,0,1,1,1
qwen2p5_0p5b__arc_test_00304_68a61690__temp0.10__seed7,arc_test_00304_68a61690,hazard_drift,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00304_68a61690__temp0.10__seed7,arc_test_00304_68a61690,empirical_bernstein,7,-0.3,2,-0.05,0.25,0,1,5,1
qwen2p5_0p5b__arc_test_00304_68a61690__temp0.10__seed7,arc_test_00304_68a61690,e_process,2,-0.05,2,-0.05,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00304_68a61690__temp0.10__seed7,arc_test_00304_68a61690,never_stop,8,-0.35,2,-0.05,0.3,0,1,6,1
qwen2p5_0p5b__arc_test_00305_b8a94dee__temp1.00__seed7,arc_test_00305_b8a94dee,oracle,2,0.95,2,0.95,0.0,0,0,0,1
qwen2p5_0p5b__arc_test_00305_b8a94dee__temp1.00__seed7,arc_test_00305_b8a94dee,first_answer,1,1.0,2,0.95,-0.050000000000000044,1,0,0,1
