run_id,brier,auc
internlm3_8b_instruct__gsm8k_train_00052_62a46c30__temp0.10__seed7,0.2777283688830553,
internlm3_8b_instruct__gsm8k_train_00052_62a46c30__temp0.60__seed7,0.17324760643587594,0.8888888888888888
internlm3_8b_instruct__gsm8k_train_00052_62a46c30__temp1.00__seed7,0.184703912077641,
internlm3_8b_instruct__gsm8k_train_00053_0f2bea45__temp0.10__seed7,0.16864195390997355,0.875
internlm3_8b_instruct__gsm8k_train_00053_0f2bea45__temp0.60__seed7,0.19422732716620283,0.8125
internlm3_8b_instruct__gsm8k_train_00053_0f2bea45__temp1.00__seed7,0.16821363047310328,
internlm3_8b_instruct__gsm8k_train_00054_2dc1e445__temp0.10__seed7,0.24560420108946085,0.8888888888888888
internlm3_8b_instruct__gsm8k_train_00054_2dc1e445__temp0.60__seed7,0.19434223039113352,0.8888888888888888
internlm3_8b_instruct__gsm8k_train_00054_2dc1e445__temp1.00__seed7,0.1182024532546134,1.0
internlm3_8b_instruct__gsm8k_train_00055_0a51a335__temp0.10__seed7,0.173688183242262,
internlm3_8b_instruct__gsm8k_train_00055_0a51a335__temp0.60__seed7,0.1650018053909659,
internlm3_8b_instruct__gsm8k_train_00055_0a51a335__temp1.00__seed7,0.16085764050876616,
internlm3_8b_instruct__gsm8k_train_00056_1e4c2fc2__temp0.10__seed7,0.20623455458310244,
internlm3_8b_instruct__gsm8k_train_00056_1e4c2fc2__temp0.60__seed7,0.2975161672808821,
internlm3_8b_instruct__gsm8k_train_00056_1e4c2fc2__temp1.00__seed7,0.24002660276889992,0.6190476190476191
internlm3_8b_instruct__gsm8k_train_00057_57b7f2d4__temp0.10__seed7,0.1509427962917312,0.9583333333333334
internlm3_8b_instruct__gsm8k_train_00057_57b7f2d4__temp0.60__seed7,0.20291602256718066,0.9375
internlm3_8b_instruct__gsm8k_train_00057_57b7f2d4__temp1.00__seed7,0.12160307536507528,
internlm3_8b_instruct__gsm8k_train_00058_43c88879__temp0.10__seed7,0.39284290471889893,
internlm3_8b_instruct__gsm8k_train_00058_43c88879__temp0.60__seed7,0.13301865584380726,1.0
internlm3_8b_instruct__gsm8k_train_00058_43c88879__temp1.00__seed7,0.17087210860119575,0.9523809523809524
internlm3_8b_instruct__gsm8k_train_00059_90db2977__temp0.10__seed7,0.19380651407585003,
internlm3_8b_instruct__gsm8k_train_00059_90db2977__temp0.60__seed7,0.15567222375170928,
internlm3_8b_instruct__gsm8k_train_00059_90db2977__temp1.00__seed7,0.22194076313536754,
internlm3_8b_instruct__gsm8k_train_00060_9b3f9448__temp0.10__seed7,0.2719160712742671,
internlm3_8b_instruct__gsm8k_train_00060_9b3f9448__temp0.60__seed7,0.3795417101177367,
internlm3_8b_instruct__gsm8k_train_00060_9b3f9448__temp1.00__seed7,0.3861516428743199,
internlm3_8b_instruct__gsm8k_train_00061_0e425d85__temp0.10__seed7,0.2324427801214899,
internlm3_8b_instruct__gsm8k_train_00061_0e425d85__temp0.60__seed7,0.16720834713745267,
internlm3_8b_instruct__gsm8k_train_00061_0e425d85__temp1.00__seed7,0.2613605488681331,
internlm3_8b_instruct__gsm8k_train_00062_8f0f003e__temp0.10__seed7,0.1888502008158388,
internlm3_8b_instruct__gsm8k_train_00062_8f0f003e__temp0.60__seed7,0.1530551425778359,0.9047619047619048
internlm3_8b_instruct__gsm8k_train_00062_8f0f003e__temp1.00__seed7,0.16044290754560236,
internlm3_8b_instruct__gsm8k_train_00063_1418fe17__temp0.10__seed7,0.2254136707158556,0.75
internlm3_8b_instruct__gsm8k_train_00063_1418fe17__temp0.60__seed7,0.18787903508781237,0.8095238095238095
internlm3_8b_instruct__gsm8k_train_00063_1418fe17__temp1.00__seed7,0.13750949476916344,0.9375
internlm3_8b_instruct__gsm8k_train_00064_a2146c67__temp0.10__seed7,0.26281979826842183,
internlm3_8b_instruct__gsm8k_train_00064_a2146c67__temp0.60__seed7,0.1749808172034987,1.0
internlm3_8b_instruct__gsm8k_train_00064_a2146c67__temp1.00__seed7,0.3161026188893239,
internlm3_8b_instruct__gsm8k_train_00065_730f674d__temp0.10__seed7,0.20159541380885226,
internlm3_8b_instruct__gsm8k_train_00065_730f674d__temp0.60__seed7,0.33491216745115937,
internlm3_8b_instruct__gsm8k_train_00065_730f674d__temp1.00__seed7,0.13290267588534074,
internlm3_8b_instruct__gsm8k_train_00066_657c5999__temp0.10__seed7,0.256056961071601,
internlm3_8b_instruct__gsm8k_train_00066_657c5999__temp0.60__seed7,0.41064738527280686,
internlm3_8b_instruct__gsm8k_train_00066_657c5999__temp1.00__seed7,0.17309683356893224,0.8888888888888888
internlm3_8b_instruct__gsm8k_train_00067_7ae2a064__temp0.10__seed7,0.1345688683843134,1.0
internlm3_8b_instruct__gsm8k_train_00067_7ae2a064__temp0.60__seed7,0.09674934760748037,1.0
internlm3_8b_instruct__gsm8k_train_00067_7ae2a064__temp1.00__seed7,0.12436874978626271,1.0
internlm3_8b_instruct__gsm8k_train_00068_76571793__temp0.10__seed7,0.25811900128496473,
internlm3_8b_instruct__gsm8k_train_00068_76571793__temp0.60__seed7,0.22149196935253418,0.75
internlm3_8b_instruct__gsm8k_train_00068_76571793__temp1.00__seed7,0.16852770214396354,1.0
internlm3_8b_instruct__gsm8k_train_00069_d68659f7__temp0.10__seed7,0.22606343792154124,
internlm3_8b_instruct__gsm8k_train_00069_d68659f7__temp0.60__seed7,0.14214995920679122,1.0
internlm3_8b_instruct__gsm8k_train_00069_d68659f7__temp1.00__seed7,0.22578336340223243,
internlm3_8b_instruct__gsm8k_train_00070_71b9fc29__temp0.10__seed7,0.17111556032424502,
internlm3_8b_instruct__gsm8k_train_00070_71b9fc29__temp0.60__seed7,0.24944105868670796,1.0
internlm3_8b_instruct__gsm8k_train_00070_71b9fc29__temp1.00__seed7,0.1450355975618833,
internlm3_8b_instruct__gsm8k_train_00071_c665e122__temp0.10__seed7,0.22272517459326657,
