run_id,brier,auc
mistral_7b_instruct_v0p3__gsm8k_train_00052_62a46c30__temp0.10__seed7,0.15035429594283278,1.0
mistral_7b_instruct_v0p3__gsm8k_train_00052_62a46c30__temp0.60__seed7,0.2055924319940526,1.0
mistral_7b_instruct_v0p3__gsm8k_train_00052_62a46c30__temp1.00__seed7,0.23910720290487966,1.0
mistral_7b_instruct_v0p3__gsm8k_train_00053_0f2bea45__temp0.10__seed7,0.07653943942995417,1.0
mistral_7b_instruct_v0p3__gsm8k_train_00053_0f2bea45__temp0.60__seed7,0.23872774212450487,1.0
mistral_7b_instruct_v0p3__gsm8k_train_00053_0f2bea45__temp1.00__seed7,0.1751009824344806,0.9047619047619049
mistral_7b_instruct_v0p3__gsm8k_train_00054_2dc1e445__temp0.10__seed7,0.1910800360165531,0.625
mistral_7b_instruct_v0p3__gsm8k_train_00054_2dc1e445__temp0.60__seed7,0.19855685597400463,
mistral_7b_instruct_v0p3__gsm8k_train_00054_2dc1e445__temp1.00__seed7,0.2976325189183399,0.41666666666666663
mistral_7b_instruct_v0p3__gsm8k_train_00055_0a51a335__temp0.10__seed7,0.3484198973450619,
mistral_7b_instruct_v0p3__gsm8k_train_00055_0a51a335__temp0.60__seed7,0.3220430045151703,
mistral_7b_instruct_v0p3__gsm8k_train_00055_0a51a335__temp1.00__seed7,0.3664464919393458,
mistral_7b_instruct_v0p3__gsm8k_train_00056_1e4c2fc2__temp0.10__seed7,0.18632345181622947,0.9375
mistral_7b_instruct_v0p3__gsm8k_train_00056_1e4c2fc2__temp0.60__seed7,0.3296221541623717,
mistral_7b_instruct_v0p3__gsm8k_train_00056_1e4c2fc2__temp1.00__seed7,0.32049444888386724,
mistral_7b_instruct_v0p3__gsm8k_train_00057_57b7f2d4__temp0.10__seed7,0.14777260924432042,
mistral_7b_instruct_v0p3__gsm8k_train_00057_57b7f2d4__temp0.60__seed7,0.2723248180562378,
mistral_7b_instruct_v0p3__gsm8k_train_00057_57b7f2d4__temp1.00__seed7,0.10572665344908576,
mistral_7b_instruct_v0p3__gsm8k_train_00058_43c88879__temp0.10__seed7,0.22087571929380165,
mistral_7b_instruct_v0p3__gsm8k_train_00058_43c88879__temp0.60__seed7,0.3985070357472601,
mistral_7b_instruct_v0p3__gsm8k_train_00058_43c88879__temp1.00__seed7,0.18399432684331946,
mistral_7b_instruct_v0p3__gsm8k_train_00059_90db2977__temp0.10__seed7,0.15654382491549051,1.0
mistral_7b_instruct_v0p3__gsm8k_train_00059_90db2977__temp0.60__seed7,0.12452647504226677,
mistral_7b_instruct_v0p3__gsm8k_train_00059_90db2977__temp1.00__seed7,0.29023211978660346,1.0
mistral_7b_instruct_v0p3__gsm8k_train_00060_9b3f9448__temp0.10__seed7,0.1551054605955685,
mistral_7b_instruct_v0p3__gsm8k_train_00060_9b3f9448__temp0.60__seed7,0.23798294451296736,0.38095238095238093
mistral_7b_instruct_v0p3__gsm8k_train_00060_9b3f9448__temp1.00__seed7,0.16837608464822545,
mistral_7b_instruct_v0p3__gsm8k_train_00061_0e425d85__temp0.10__seed7,0.24810898117127994,
mistral_7b_instruct_v0p3__gsm8k_train_00061_0e425d85__temp0.60__seed7,0.23993155443762673,
mistral_7b_instruct_v0p3__gsm8k_train_00061_0e425d85__temp1.00__seed7,0.14383750224227237,
mistral_7b_instruct_v0p3__gsm8k_train_00062_8f0f003e__temp0.10__seed7,0.1857343155510779,1.0
mistral_7b_instruct_v0p3__gsm8k_train_00062_8f0f003e__temp0.60__seed7,0.1698469465424191,1.0
mistral_7b_instruct_v0p3__gsm8k_train_00062_8f0f003e__temp1.00__seed7,0.1805780700696307,1.0
mistral_7b_instruct_v0p3__gsm8k_train_00063_1418fe17__temp0.10__seed7,0.12361552415050311,
mistral_7b_instruct_v0p3__gsm8k_train_00063_1418fe17__temp0.60__seed7,0.28756823759380856,0.9375
mistral_7b_instruct_v0p3__gsm8k_train_00063_1418fe17__temp1.00__seed7,0.268129220525584,0.8888888888888888
mistral_7b_instruct_v0p3__gsm8k_train_00064_a2146c67__temp0.10__seed7,0.17665696168946707,
mistral_7b_instruct_v0p3__gsm8k_train_00064_a2146c67__temp0.60__seed7,0.22510146121456512,0.75
mistral_7b_instruct_v0p3__gsm8k_train_00064_a2146c67__temp1.00__seed7,0.16462580901715743,
mistral_7b_instruct_v0p3__gsm8k_train_00065_730f674d__temp0.10__seed7,0.17682575470056358,1.0
mistral_7b_instruct_v0p3__gsm8k_train_00065_730f674d__temp0.60__seed7,0.28279992782143404,
mistral_7b_instruct_v0p3__gsm8k_train_00065_730f674d__temp1.00__seed7,0.1983114538314881,0.6190476190476191
mistral_7b_instruct_v0p3__gsm8k_train_00066_657c5999__temp0.10__seed7,0.1188679188168384,
mistral_7b_instruct_v0p3__gsm8k_train_00066_657c5999__temp0.60__seed7,0.22291123798261614,
mistral_7b_instruct_v0p3__gsm8k_train_00066_657c5999__temp1.00__seed7,0.16385443614126452,
mistral_7b_instruct_v0p3__gsm8k_train_00067_7ae2a064__temp0.10__seed7,0.20639929740236512,0.8800000000000001
mistral_7b_instruct_v0p3__gsm8k_train_00067_7ae2a064__temp0.60__seed7,0.2343675978300178,1.0
mistral_7b_instruct_v0p3__gsm8k_train_00067_7ae2a064__temp1.00__seed7,0.0841082421722178,
mistral_7b_instruct_v0p3__gsm8k_train_00068_76571793__temp0.10__seed7,0.1779107486327462,1.0
mistral_7b_instruct_v0p3__gsm8k_train_00068_76571793__temp0.60__seed7,0.2052035086841461,0.8888888888888888
mistral_7b_instruct_v0p3__gsm8k_train_00068_76571793__temp1.00__seed7,0.3110451718548143,
mistral_7b_instruct_v0p3__gsm8k_train_00069_d68659f7__temp0.10__seed7,0.14109517220205853,0.5625
mistral_7b_instruct_v0p3__gsm8k_train_00069_d68659f7__temp0.60__seed7,0.19780952699799972,0.2222222222222222
mistral_7b_instruct_v0p3__gsm8k_train_00069_d68659f7__temp1.00__seed7,0.299550235127352,0.25
mistral_7b_instruct_v0p3__gsm8k_train_00070_71b9fc29__temp0.10__seed7,0.21051593707861516,
mistral_7b_instruct_v0p3__gsm8k_train_00070_71b9fc29__temp0.60__seed7,0.2976067466260472,
mistral_7b_instruct_v0p3__gsm8k_train_00070_71b9fc29__temp1.00__seed7,0.17451400901253877,
mistral_7b_instruct_v0p3__gsm8k_train_00071_c665e122__temp0.10__seed7,0.15874204308083378,1.0
mistral_7b_instruct_v0p3__gsm8k_train_00071_c665e122__temp0.60__seed7,0.37812290062585985,
mistral_7b_instruct_v0p3__gsm8k_train_00071_c665e122__temp1.00__seed7,0.25246180975591254,1.0
mistral_7b_instruct_v0p3__gsm8k_train_00072_29bf6ced__temp0.10__seed7,0.19201354460775663,
mistral_7b_instruct_v0p3__gsm8k_train_00072_29bf6ced__temp0.60__seed7,0.19255138543087563,1.0
mistral_7b_instruct_v0p3__gsm8k_train_00072_29bf6ced__temp1.00__seed7,0.08738440244032046,
mistral_7b_instruct_v0p3__gsm8k_train_00073_bba2194d__temp0.10__seed7,0.20834766832696414,
mistral_7b_instruct_v0p3__gsm8k_train_00073_bba2194d__temp0.60__seed7,0.14323159150435774,
mistral_7b_instruct_v0p3__gsm8k_train_00073_bba2194d__temp1.00__seed7,0.20076845950671135,
mistral_7b_instruct_v0p3__gsm8k_train_00074_f7b6c77d__temp0.10__seed7,0.27122891562709794,
mistral_7b_instruct_v0p3__gsm8k_train_00074_f7b6c77d__temp0.60__seed7,0.2660396439720364,
mistral_7b_instruct_v0p3__gsm8k_train_00074_f7b6c77d__temp1.00__seed7,0.3839301552040746,
mistral_7b_instruct_v0p3__gsm8k_train_00075_701b0438__temp0.10__seed7,0.26547976541409335,
mistral_7b_instruct_v0p3__gsm8k_train_00075_701b0438__temp0.60__seed7,0.129783682868638,
mistral_7b_instruct_v0p3__gsm8k_train_00075_701b0438__temp1.00__seed7,0.25204002302306117,0.9375
mistral_7b_instruct_v0p3__gsm8k_train_00076_4bc39af7__temp0.10__seed7,0.1811377191982896,0.9523809523809524
mistral_7b_instruct_v0p3__gsm8k_train_00076_4bc39af7__temp0.60__seed7,0.3008756701285998,
mistral_7b_instruct_v0p3__gsm8k_train_00076_4bc39af7__temp1.00__seed7,0.18284308350918493,
mistral_7b_instruct_v0p3__gsm8k_train_00077_ef228274__temp0.10__seed7,0.2437212625495063,0.5625
mistral_7b_instruct_v0p3__gsm8k_train_00077_ef228274__temp0.60__seed7,0.3289840035513642,
mistral_7b_instruct_v0p3__gsm8k_train_00077_ef228274__temp1.00__seed7,0.29051839800515405,
mistral_7b_instruct_v0p3__gsm8k_train_00078_8202f885__temp0.10__seed7,0.20396414701710364,
mistral_7b_instruct_v0p3__gsm8k_train_00078_8202f885__temp0.60__seed7,0.19712869819584752,0.9375
mistral_7b_instruct_v0p3__gsm8k_train_00078_8202f885__temp1.00__seed7,0.29475384241650626,0.625
mistral_7b_instruct_v0p3__gsm8k_train_00079_02bbd64d__temp0.10__seed7,0.2050531866588193,0.33333333333333337
mistral_7b_instruct_v0p3__gsm8k_train_00079_02bbd64d__temp0.60__seed7,0.11041469968963376,
mistral_7b_instruct_v0p3__gsm8k_train_00079_02bbd64d__temp1.00__seed7,0.24750816936569126,
mistral_7b_instruct_v0p3__gsm8k_train_00080_9c0e3ea5__temp0.10__seed7,0.32679197709607005,
mistral_7b_instruct_v0p3__gsm8k_train_00080_9c0e3ea5__temp0.60__seed7,0.1319859644784357,1.0
mistral_7b_instruct_v0p3__gsm8k_train_00080_9c0e3ea5__temp1.00__seed7,0.1689146197248658,0.8888888888888888
mistral_7b_instruct_v0p3__gsm8k_train_00081_0f393056__temp0.10__seed7,0.2216647420613155,1.0
mistral_7b_instruct_v0p3__gsm8k_train_00081_0f393056__temp0.60__seed7,0.1808110919126679,0.75
mistral_7b_instruct_v0p3__gsm8k_train_00081_0f393056__temp1.00__seed7,0.12465170990655086,0.8888888888888888
mistral_7b_instruct_v0p3__gsm8k_train_00082_3bc88e6c__temp0.10__seed7,0.32775893787785265,
mistral_7b_instruct_v0p3__gsm8k_train_00082_3bc88e6c__temp0.60__seed7,0.3591078157345051,
mistral_7b_instruct_v0p3__gsm8k_train_00082_3bc88e6c__temp1.00__seed7,0.18169196415955133,1.0
mistral_7b_instruct_v0p3__gsm8k_train_00083_51275bdc__temp0.10__seed7,0.3290754027454961,
mistral_7b_instruct_v0p3__gsm8k_train_00083_51275bdc__temp0.60__seed7,0.25393963553163956,
mistral_7b_instruct_v0p3__gsm8k_train_00083_51275bdc__temp1.00__seed7,0.24610189310712388,
mistral_7b_instruct_v0p3__gsm8k_train_00084_3f815691__temp0.10__seed7,0.2875618627419394,
