[INFO] Scanning and loading 65 dataset cells...
[INFO] Loaded 30888 unique run trajectories (202440 total steps).
[INFO] Parsing mid-layer projections...
[INFO] Computing trajectory velocity, acceleration, and curvature...
[INFO] Using device: cuda
[INFO] Starting nested cross-validation (5 folds) using exhaustive cartesian grid search...
[INFO] --- FOLD 1/5 ---
[INFO] Tuning BiGRU configurations (n_iter=324)...
[INFO] Config 113/324: {'hidden_dim': 128, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.003, 'weight_decay': 0.0001} | Val AUC: 0.8571
[INFO] Config 114/324: {'hidden_dim': 128, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.003, 'weight_decay': 0.001} | Val AUC: 0.8589
[INFO] Config 115/324: {'hidden_dim': 128, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 1e-05} | Val AUC: 0.8592
[INFO] Config 116/324: {'hidden_dim': 128, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 0.0001} | Val AUC: 0.8546
[INFO] Config 117/324: {'hidden_dim': 128, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 0.001} | Val AUC: 0.8575
[INFO] Config 118/324: {'hidden_dim': 128, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 1e-05} | Val AUC: 0.8497
[INFO] Config 119/324: {'hidden_dim': 128, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.0001} | Val AUC: 0.8477
[INFO] Config 120/324: {'hidden_dim': 128, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.001} | Val AUC: 0.8501
[INFO] Config 121/324: {'hidden_dim': 128, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.003, 'weight_decay': 1e-05} | Val AUC: 0.8571
[INFO] Config 122/324: {'hidden_dim': 128, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.003, 'weight_decay': 0.0001} | Val AUC: 0.8568
[INFO] Config 123/324: {'hidden_dim': 128, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.003, 'weight_decay': 0.001} | Val AUC: 0.8581
[INFO] Config 124/324: {'hidden_dim': 128, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 1e-05} | Val AUC: 0.8549
[INFO] Config 125/324: {'hidden_dim': 128, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.0001} | Val AUC: 0.8589
[INFO] Config 126/324: {'hidden_dim': 128, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.001} | Val AUC: 0.8585
[INFO] Config 127/324: {'hidden_dim': 128, 'num_layers': 2, 'dropout': 0.5, 'lr': 0.001, 'weight_decay': 1e-05} | Val AUC: 0.8444
[INFO] Config 128/324: {'hidden_dim': 128, 'num_layers': 2, 'dropout': 0.5, 'lr': 0.001, 'weight_decay': 0.0001} | Val AUC: 0.8466
[INFO] Config 129/324: {'hidden_dim': 128, 'num_layers': 2, 'dropout': 0.5, 'lr': 0.001, 'weight_decay': 0.001} | Val AUC: 0.8439
[INFO] Config 130/324: {'hidden_dim': 128, 'num_layers': 2, 'dropout': 0.5, 'lr': 0.003, 'weight_decay': 1e-05} | Val AUC: 0.8549
[INFO] Config 131/324: {'hidden_dim': 128, 'num_layers': 2, 'dropout': 0.5, 'lr': 0.003, 'weight_decay': 0.0001} | Val AUC: 0.8526
[INFO] Config 132/324: {'hidden_dim': 128, 'num_layers': 2, 'dropout': 0.5, 'lr': 0.003, 'weight_decay': 0.001} | Val AUC: 0.8559
[INFO] Config 133/324: {'hidden_dim': 128, 'num_layers': 2, 'dropout': 0.5, 'lr': 0.005, 'weight_decay': 1e-05} | Val AUC: 0.8573
[INFO] Config 134/324: {'hidden_dim': 128, 'num_layers': 2, 'dropout': 0.5, 'lr': 0.005, 'weight_decay': 0.0001} | Val AUC: 0.8557
[INFO] Config 135/324: {'hidden_dim': 128, 'num_layers': 2, 'dropout': 0.5, 'lr': 0.005, 'weight_decay': 0.001} | Val AUC: 0.8566
[INFO] Config 136/324: {'hidden_dim': 128, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 1e-05} | Val AUC: 0.8488
[INFO] Config 137/324: {'hidden_dim': 128, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001} | Val AUC: 0.8483
[INFO] Config 138/324: {'hidden_dim': 128, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.001} | Val AUC: 0.8489
