detector,mean_stop_step,mean_stop_utility,mean_oracle_utility,mean_oracle_gap,false_early_rate,false_late_rate,mean_false_late_severity,aggregation_level,group_name,run_name,run_label,family,parameter_count,rank
empirical_bernstein,7.0,0.2326666666666666,0.7557666666666666,0.5231,0.0126666666666666,0.9653333333333334,4.248,run,deepseek_r1_distill_7b__arc,deepseek_r1_distill_7b__arc,DeepSeek 7B,DeepSeek-R1 distill,7B,8
never_stop,8.0,0.1693333333333333,0.7557666666666666,0.5864333333333334,0.0,0.9873333333333332,5.235333333333333,run,deepseek_r1_distill_7b__arc,deepseek_r1_distill_7b__arc,DeepSeek 7B,DeepSeek-R1 distill,7B,9
first_answer,1.0,0.8833333333333333,0.8500999999999999,-0.0332333333333333,1.0,0.0,0.0,run,internlm3_8b_instruct__arc,internlm3_8b_instruct__arc,InternLM3 8B,InternLM3,8B,1
verifier_first_correct,1.656,0.8805333333333333,0.8500999999999999,-0.0304333333333333,0.8833333333333333,0.0866666666666666,0.52,run,internlm3_8b_instruct__arc,internlm3_8b_instruct__arc,InternLM3 8B,InternLM3,8B,2
oracle,2.0246666666666666,0.8500999999999999,0.8500999999999999,0.0,0.0,0.0,0.0,run,internlm3_8b_instruct__arc,internlm3_8b_instruct__arc,InternLM3 8B,InternLM3,8B,3
answer_stability,2.056666666666666,0.8371666666666666,0.8500999999999999,0.0129333333333333,0.0106666666666666,0.05,0.0513333333333333,run,internlm3_8b_instruct__arc,internlm3_8b_instruct__arc,InternLM3 8B,InternLM3,8B,4
e_process,2.0,0.8366666666666667,0.8500999999999999,0.0134333333333333,0.0146666666666666,0.0,0.0,run,internlm3_8b_instruct__arc,internlm3_8b_instruct__arc,InternLM3 8B,InternLM3,8B,5
empirical_bernstein,2.0,0.8366666666666667,0.8500999999999999,0.0134333333333333,0.0146666666666666,0.0,0.0,run,internlm3_8b_instruct__arc,internlm3_8b_instruct__arc,InternLM3 8B,InternLM3,8B,5
hazard_drift,2.6146666666666665,0.8112666666666666,0.8500999999999999,0.0388333333333333,0.0066666666666666,0.268,0.604,run,internlm3_8b_instruct__arc,internlm3_8b_instruct__arc,InternLM3 8B,InternLM3,8B,6
entropy_plateau,2.575333333333333,0.8112333333333333,0.8500999999999999,0.0388666666666666,0.008,0.296,0.566,run,internlm3_8b_instruct__arc,internlm3_8b_instruct__arc,InternLM3 8B,InternLM3,8B,7
never_stop,8.0,0.5459999999999999,0.8500999999999999,0.3041,0.0,1.0,5.975333333333333,run,internlm3_8b_instruct__arc,internlm3_8b_instruct__arc,InternLM3 8B,InternLM3,8B,8
verifier_first_correct,2.103333333333333,0.8775,0.8528666666666667,-0.0246333333333333,0.5833333333333334,0.0673333333333333,0.404,run,llama_3p1_8b_instruct__arc,llama_3p1_8b_instruct__arc,Llama 3.1 8B,Llama 3.1,8B,1
oracle,2.329333333333333,0.8528666666666667,0.8528666666666667,0.0,0.0,0.0,0.0,run,llama_3p1_8b_instruct__arc,llama_3p1_8b_instruct__arc,Llama 3.1 8B,Llama 3.1,8B,2
answer_stability,2.819333333333333,0.7290333333333333,0.8528666666666667,0.1238333333333333,0.0566666666666666,0.3966666666666666,0.6093333333333333,run,llama_3p1_8b_instruct__arc,llama_3p1_8b_instruct__arc,Llama 3.1 8B,Llama 3.1,8B,3
hazard_drift,2.726,0.7197,0.8528666666666667,0.1331666666666666,0.074,0.3466666666666667,0.5406666666666666,run,llama_3p1_8b_instruct__arc,llama_3p1_8b_instruct__arc,Llama 3.1 8B,Llama 3.1,8B,4
entropy_plateau,3.119333333333333,0.6900333333333333,0.8528666666666667,0.1628333333333333,0.0626666666666666,0.4753333333333333,0.9246666666666666,run,llama_3p1_8b_instruct__arc,llama_3p1_8b_instruct__arc,Llama 3.1 8B,Llama 3.1,8B,5
e_process,3.2,0.6446666666666667,0.8528666666666667,0.2081999999999999,0.0686666666666666,0.84,1.0073333333333334,run,llama_3p1_8b_instruct__arc,llama_3p1_8b_instruct__arc,Llama 3.1 8B,Llama 3.1,8B,6
first_answer,1.0,0.5833333333333334,0.8528666666666667,0.2695333333333333,1.0,0.0,0.0,run,llama_3p1_8b_instruct__arc,llama_3p1_8b_instruct__arc,Llama 3.1 8B,Llama 3.1,8B,7
empirical_bernstein,7.0,0.472,0.8528666666666667,0.3808666666666666,0.0033333333333333,0.988,4.674,run,llama_3p1_8b_instruct__arc,llama_3p1_8b_instruct__arc,Llama 3.1 8B,Llama 3.1,8B,8
never_stop,8.0,0.4206666666666666,0.8528666666666667,0.4322,0.0,0.9966666666666668,5.6706666666666665,run,llama_3p1_8b_instruct__arc,llama_3p1_8b_instruct__arc,Llama 3.1 8B,Llama 3.1,8B,9
verifier_first_correct,2.461333333333333,0.7429333333333334,0.7235333333333333,-0.0194,0.7233333333333334,0.184,1.104,run,mistral_7b_instruct_v0p3__arc,mistral_7b_instruct_v0p3__arc,Mistral instruct 7B,Mistral instruct,7B,1
oracle,2.1693333333333333,0.7235333333333333,0.7235333333333333,0.0,0.0,0.0,0.0,run,mistral_7b_instruct_v0p3__arc,mistral_7b_instruct_v0p3__arc,Mistral instruct 7B,Mistral instruct,7B,2
first_answer,1.0,0.7233333333333334,0.7235333333333333,0.0001999999999999,1.0,0.0,0.0,run,mistral_7b_instruct_v0p3__arc,mistral_7b_instruct_v0p3__arc,Mistral instruct 7B,Mistral instruct,7B,3
e_process,2.0,0.6526666666666666,0.7235333333333333,0.0708666666666666,0.0793333333333333,0.0,0.0,run,mistral_7b_instruct_v0p3__arc,mistral_7b_instruct_v0p3__arc,Mistral instruct 7B,Mistral instruct,7B,4
empirical_bernstein,2.0,0.6526666666666666,0.7235333333333333,0.0708666666666666,0.0793333333333333,0.0,0.0,run,mistral_7b_instruct_v0p3__arc,mistral_7b_instruct_v0p3__arc,Mistral instruct 7B,Mistral instruct,7B,4
hazard_drift,2.3546666666666667,0.6482666666666667,0.7235333333333333,0.0752666666666666,0.0406666666666666,0.1646666666666666,0.2753333333333333,run,mistral_7b_instruct_v0p3__arc,mistral_7b_instruct_v0p3__arc,Mistral instruct 7B,Mistral instruct,7B,5
answer_stability,2.892,0.6227333333333334,0.7235333333333333,0.1007999999999999,0.0266666666666666,0.39,0.782,run,mistral_7b_instruct_v0p3__arc,mistral_7b_instruct_v0p3__arc,Mistral instruct 7B,Mistral instruct,7B,6
entropy_plateau,3.0166666666666666,0.6151666666666666,0.7235333333333333,0.1083666666666666,0.0266666666666666,0.444,0.9026666666666666,run,mistral_7b_instruct_v0p3__arc,mistral_7b_instruct_v0p3__arc,Mistral instruct 7B,Mistral instruct,7B,7
never_stop,8.0,0.3473333333333332,0.7235333333333333,0.3762,0.0,0.9973333333333332,5.830666666666667,run,mistral_7b_instruct_v0p3__arc,mistral_7b_instruct_v0p3__arc,Mistral instruct 7B,Mistral instruct,7B,8
verifier_first_correct,2.216666666666667,0.8685,0.8569333333333332,-0.0115666666666666,0.536,0.0706666666666666,0.424,run,mistral_small_24b_2409__arc,mistral_small_24b_2409__arc,Mistral Small 22B,Mistral Small,22B,1
oracle,2.341333333333333,0.8569333333333332,0.8569333333333332,0.0,0.0,0.0,0.0,run,mistral_small_24b_2409__arc,mistral_small_24b_2409__arc,Mistral Small 22B,Mistral Small,22B,2
answer_stability,2.675333333333333,0.7582333333333333,0.8569333333333332,0.0986999999999999,0.0646666666666666,0.3813333333333333,0.4473333333333333,run,mistral_small_24b_2409__arc,mistral_small_24b_2409__arc,Mistral Small 22B,Mistral Small,22B,3
hazard_drift,2.881333333333333,0.7559333333333332,0.8569333333333332,0.1009999999999999,0.054,0.442,0.6293333333333333,run,mistral_small_24b_2409__arc,mistral_small_24b_2409__arc,Mistral Small 22B,Mistral Small,22B,4
entropy_plateau,2.953333333333333,0.7323333333333333,0.8569333333333332,0.1245999999999999,0.0753333333333333,0.458,0.7506666666666667,run,mistral_small_24b_2409__arc,mistral_small_24b_2409__arc,Mistral Small 22B,Mistral Small,22B,5
e_process,4.4,0.6906666666666667,0.8569333333333332,0.1662666666666666,0.0273333333333333,0.9286666666666666,2.096,run,mistral_small_24b_2409__arc,mistral_small_24b_2409__arc,Mistral Small 22B,Mistral Small,22B,6
empirical_bernstein,7.0,0.59,0.8569333333333332,0.2669333333333333,0.0006666666666666,0.9966666666666668,4.6593333333333335,run,mistral_small_24b_2409__arc,mistral_small_24b_2409__arc,Mistral Small 22B,Mistral Small,22B,7
never_stop,8.0,0.5406666666666666,0.8569333333333332,0.3162666666666667,0.0,0.9993333333333332,5.658666666666667,run,mistral_small_24b_2409__arc,mistral_small_24b_2409__arc,Mistral Small 22B,Mistral Small,22B,8
first_answer,1.0,0.536,0.8569333333333332,0.3209333333333333,1.0,0.0,0.0,run,mistral_small_24b_2409__arc,mistral_small_24b_2409__arc,Mistral Small 22B,Mistral Small,22B,9
verifier_first_correct,2.069333333333333,0.8725333333333333,0.8322333333333333,-0.0403,0.6146666666666667,0.074,0.444,run,phi_4_mini_instruct__arc,phi_4_mini_instruct__arc,Phi 4 4B,Phi 4,4B,1
oracle,2.4886666666666666,0.8322333333333333,0.8322333333333333,0.0,0.0,0.0,0.0,run,phi_4_mini_instruct__arc,phi_4_mini_instruct__arc,Phi 4 4B,Phi 4,4B,2
hazard_drift,2.576,0.6791999999999999,0.8322333333333333,0.1530333333333333,0.128,0.2293333333333333,0.338,run,phi_4_mini_instruct__arc,phi_4_mini_instruct__arc,Phi 4 4B,Phi 4,4B,3
answer_stability,4.028,0.6499333333333334,0.8322333333333333,0.1823,0.044,0.682,1.649333333333333,run,phi_4_mini_instruct__arc,phi_4_mini_instruct__arc,Phi 4 4B,Phi 4,4B,4
entropy_plateau,3.4553333333333334,0.6472333333333333,0.8322333333333333,0.185,0.0906666666666666,0.5186666666666667,1.1406666666666667,run,phi_4_mini_instruct__arc,phi_4_mini_instruct__arc,Phi 4 4B,Phi 4,4B,5
first_answer,1.0,0.6146666666666667,0.8322333333333333,0.2175666666666666,1.0,0.0,0.0,run,phi_4_mini_instruct__arc,phi_4_mini_instruct__arc,Phi 4 4B,Phi 4,4B,6
e_process,6.8,0.4113333333333333,0.8322333333333333,0.4209,0.008,0.9806666666666668,4.32,run,phi_4_mini_instruct__arc,phi_4_mini_instruct__arc,Phi 4 4B,Phi 4,4B,7
